Class,F1,Precision,Recall,Average Precision
attack,0.9068657234615051,0.9682142526179224,0.8528283405436291,0.9706529986753178
investigation,0.9003477343147468,0.9238437259929101,0.8780172413793104,0.9687365766089532
mount,0.9155476357156496,0.9428084585809158,0.88981897653705,0.9771501479478687
other,0.9588843228266974,0.9420502734417142,0.9763309538143975,0.9952595006135951
Macro Average,0.9075870311639672,0.9449554790639162,0.8735548528199965,0.9721799077440466
