Class,F1,Precision,Recall,Average Precision
attack,0.8497878359264498,0.9737439222042139,0.7538268506900878,0.9566403292808683
investigation,0.9027170271873413,0.9274409224428953,0.8792770924084727,0.9696350444441534
mount,0.9232041224427011,0.9643301867844949,0.8854424077011028,0.984182038893764
other,0.9594151135141535,0.937104639284544,0.9828138265615525,0.9956992442462784
Macro Average,0.8919029951854974,0.9551716771438681,0.8395154502665544,0.9701524708729284
