Class,F1,Precision,Recall,Average Precision
attack,0.9727159983464242,0.9693099897013389,0.9761460277950633,0.9975002646269109
investigation,0.9716965697769536,0.9664411849027948,0.977009423394772,0.9972211972963869
mount,0.9711387513585316,0.9823129916450872,0.9602158754417804,0.9973691288566138
other,0.9871925910111977,0.9890480967613712,0.9853440342751972,0.9994200797438278
Macro Average,0.9718504398273032,0.9726880554164069,0.9711237755438719,0.9973635302599705
