Class,F1,Precision,Recall,Average Precision
attack,0.9659900669401857,0.9671386877094368,0.9648441712498652,0.9953965041929869
investigation,0.9709341824164491,0.9683107214576089,0.9735718975705844,0.9969381280920474
mount,0.960202331463124,0.9805260345544143,0.9407040328092959,0.9946520861839188
other,0.9868689124218707,0.9867265729346959,0.9870112929811178,0.9993889798217075
Macro Average,0.9657088602732529,0.97199181457382,0.9597067005432485,0.9956622394896509
