Class,F1,Precision,Recall,Average Precision
attack,0.8150997058918588,0.8979562771487574,0.7462421588353652,0.8579047877286391
investigation,0.8502259763737805,0.9302019464886137,0.7829134305739723,0.9245511495469986
mount,0.857879282218597,0.9186639647823353,0.804639206805802,0.932626727439422
other,0.9285447497945735,0.8782540430208824,0.9849447975911676,0.9896602392214195
Macro Average,0.8410683214947454,0.9156073961399022,0.7779315987383799,0.9050275549050198
