Class,F1,Precision,Recall,Average Precision
attack,0.8046570930076499,0.8538773766289255,0.7608019795698242,0.8605666072246949
investigation,0.8543193143560587,0.9371653833300368,0.7849308808408546,0.9281807190926512
mount,0.8549843755365544,0.8698902941793026,0.8405806887238353,0.922452141544405
other,0.9325906690416956,0.8869744072852881,0.9831533221718292,0.9895091623004257
Macro Average,0.837986927633421,0.886977684712755,0.7954378497115048,0.9037331559539171
