Class,F1,Precision,Recall,Average Precision
attack,0.7932531071217203,0.859004486220893,0.7368517500458127,0.8357150062615393
investigation,0.8525123898894731,0.9250663265654092,0.7905117146520574,0.9250186923132078
mount,0.8607012000403376,0.8945915729159388,0.8292848814613292,0.9295786758463405
other,0.9321178014393416,0.8888867954152928,0.979768856152933,0.9887963830534438
Macro Average,0.8354888990171769,0.892887461900747,0.7855494487197331,0.8967707914736959
