Class,F1,Precision,Recall,Average Precision
attack,0.6740752173689355,0.6746652935118435,0.6734861725095096,0.7490433925238393
investigation,0.8258628127696289,0.8900020920988401,0.7703466731051689,0.9116565284712788
mount,0.8350423773150571,0.7798407192065275,0.8986543550475762,0.9198219520007793
other,0.9198967419703965,0.8896746228540062,0.9522443455781652,0.9813567114243993
Macro Average,0.7783268024845404,0.7815027016057371,0.7808290668874182,0.8601739576652991
