Class,F1,Precision,Recall,Average Precision
attack,0.7071502770083103,0.7570197386711148,0.6634451392836839,0.7156724041223674
investigation,0.7991447639984602,0.7974102424079748,0.8008868478786302,0.881654990680102
mount,0.8448184934517007,0.8398724222299895,0.8498231653404067,0.9133072821074264
other,0.9211190746832524,0.9196189243242795,0.9226241273515197,0.9703298261191444
Macro Average,0.783704511486157,0.7981008011030264,0.7713850508342404,0.836878225636632
