Class,F1,Precision,Recall,Average Precision
attack,0.555737588147304,0.7286141202838999,0.44916522740356934,0.6276777419668722
investigation,0.7683608538058802,0.8719800360156129,0.6867526259332052,0.8662501572360032
mount,0.7916137559281623,0.7354102465331279,0.8571188057691228,0.8940020924016008
other,0.8898405246066733,0.8258847049252686,0.9645331648768162,0.9770240947195127
Macro Average,0.705237399293782,0.778668134277547,0.6643455530352992,0.7959766638681588
