Class,F1,Precision,Recall,Average Precision
attack,0.4911975657465768,0.6107447843476381,0.4107895884833503,0.44885349162153504
investigation,0.7671191035259531,0.820068243783775,0.7205927711189057,0.8532813984265867
mount,0.8285681078568107,0.8465237784242712,0.8113583338075456,0.9064475260155116
other,0.8926649861564528,0.8536089970046866,0.9354662694116527,0.9664028069574456
Macro Average,0.6956282590431137,0.7591122688518949,0.6475802311366006,0.7361941386878778
