Class,F1,Precision,Recall,Average Precision
attack,0.3218752046094415,0.19918962722852512,0.8380497783839073,0.5684650809383158
investigation,0.8637695534478127,0.9163137358060415,0.8169246404002501,0.9305624481679967
mount,0.8894301415084844,0.887447278569994,0.891421885087153,0.9570741724887032
other,0.9540131357719452,0.9460015804791551,0.9621615475695724,0.9924340767009029
Macro Average,0.6916916331885795,0.6676502138681868,0.8487987679571035,0.8187005671983386
