Class,F1,Precision,Recall,Average Precision
attack,0.15551822942396998,0.08507188412063561,0.9045977011494253,0.5408899263170496
investigation,0.8713334353949784,0.9292174821635565,0.8202380780815403,0.9351257654505181
mount,0.8431177446102819,0.8300777771180906,0.8565739492709227,0.9228601461527295
other,0.9500030075187971,0.9361618891813074,0.964259548695907,0.991091690306023
Macro Average,0.6233231364764101,0.6147890478007608,0.8604699095006295,0.7996252793067656
