Class,F1,Precision,Recall,Average Precision
attack,0.37350611951043916,0.24038550644055232,0.8370442078089706,0.5995129836656979
investigation,0.8594488555169411,0.9407632287742617,0.7910728878857454,0.9286543571713836
mount,0.8805081557222849,0.8691017126878714,0.8922179860955372,0.952835068060017
other,0.9503644819036066,0.9263906523597315,0.9756121008726507,0.9920790588931425
Macro Average,0.7044877102498884,0.6834168159675618,0.8401116939300843,0.8270008029656996
