Class,F1,Precision,Recall,Average Precision
attack,0.8058323207776428,0.9290250280164363,0.7114861965384065,0.8958150197121761
investigation,0.8508048915877475,0.924696289660594,0.7878488150219238,0.9300908163923709
mount,0.8421538461538463,0.9225250385208013,0.7746644023936601,0.9246422702727716
other,0.9269683540238743,0.8743411771833107,0.9863366104640378,0.9901592423350793
Macro Average,0.8329303528397455,0.9254154520659439,0.7579998046513302,0.9168493687924396
