Class,F1,Precision,Recall,Average Precision
attack,0.8536727468292026,0.8825873413029376,0.8265926054504427,0.9053535576739568
investigation,0.838689491062092,0.9427717255486343,0.7553037662116168,0.9247745120838992
mount,0.8637246621621621,0.8936123732960504,0.835771493952272,0.93470572427963
other,0.9229916554972366,0.8672085708832292,0.986444581844613,0.9897148340651483
Macro Average,0.8520289666844856,0.9063238133825408,0.8058892885381104,0.921611264679162
