Class,F1,Precision,Recall,Average Precision
attack,0.8056255247691015,0.933063209076175,0.7088155626692932,0.8706721514965525
investigation,0.848241560433162,0.9069665482923407,0.7966588619489202,0.9208750851009672
mount,0.8614596670934699,0.945892749548102,0.7908648194794291,0.9386017935291214
other,0.9330244509413157,0.8888306381666442,0.9818429569068302,0.989639889979388
Macro Average,0.8384422507652444,0.9286408356388726,0.7654464146992143,0.9100496767088804
