Class,F1,Precision,Recall,Average Precision
other,0.8656716417910448,0.7648904115243323,0.9970407833853439,0.9950065032063472
behavior-6,0.4841689837653601,0.9800290486564996,0.32150089338892196,0.7236740368881006
