Class,F1,Precision,Recall,Average Precision
other,0.9609320252277506,0.9248798583593288,0.9999088506061434,0.9996071845947331
behavior-5,0.5320041972717734,0.9980314960629921,0.3626609442060086,0.8074000184149426
