Class,F1,Precision,Recall,Average Precision
other,0.7638915318744054,0.6197221150135083,0.9954742715437074,0.9924128478318661
behavior-1,0.04923371647509579,0.7787878787878788,0.025420375865479725,0.022579092793389495
