Class,F1,Precision,Recall,Average Precision
attack,0.5183236463750382,0.6032898953215124,0.45433581809406337,0.5583065460472163
investigation,0.7900226983923794,0.862872809859299,0.728515984890363,0.8796445563219817
mount,0.8442214544886374,0.849486409055971,0.8390213602953863,0.9170856597912314
other,0.9116280761384564,0.8658219500706548,0.9625516673183265,0.9803688425258708
Macro Average,0.7175225997520184,0.7718830380789274,0.6739577210932709,0.7850122540534764
