Class,F1,Precision,Recall,Average Precision
attack,0.5103073409084338,0.6284269742932422,0.42956580996884736,0.5441221854525289
investigation,0.7917669190761497,0.8539724327015543,0.7380085110395964,0.875233613102959
mount,0.8413462379893939,0.8397736007267137,0.8429247764334561,0.9268399168779853
other,0.9153814116651603,0.8730789762914115,0.9619918551503891,0.9768633842401013
Macro Average,0.7144734993246592,0.7740576692405035,0.6701663658139666,0.7820652384778244
