Class,F1,Precision,Recall,Average Precision
attack,0.674165545910258,0.5889767143772698,0.7881646655231561,0.763763172196354
investigation,0.8506198037898303,0.9109689475730274,0.7977697876101966,0.9245625550299744
mount,0.8484858557989562,0.891796520159318,0.8091871671316256,0.9075243365372166
other,0.9384357944097989,0.9087046632124353,0.9701782265851303,0.9888130015525318
Macro Average,0.7910904018330148,0.7972473940365384,0.7983738734216593,0.8652833545878483
