Class,F1,Precision,Recall,Average Precision
attack,0.700747089385263,0.6579078544470555,0.7495537887392504,0.77018533723697
investigation,0.8469623838837811,0.9125512368455154,0.7901696076347058,0.9212736092634809
mount,0.8462061305349713,0.8916917056809447,0.8051358087005899,0.9088379214271509
other,0.9347601541044759,0.8994347621290626,0.9729737992601425,0.9883091203842326
Macro Average,0.7979718679346718,0.8207169323245052,0.7816197350248487,0.866765622642534
