Class,F1,Precision,Recall,Average Precision
attack,0.6918312040263259,0.6362600583920814,0.7580385170102656,0.7622468183132343
investigation,0.8468325982790039,0.9238932500358061,0.7816373162231403,0.9204217391886266
mount,0.8547037967711956,0.867514499336175,0.8422659430122117,0.9061486930321458
other,0.9337963712347513,0.8967216203485634,0.9740690332681818,0.9882078217639613
Macro Average,0.7977891996921751,0.8092226025880208,0.7939805920818724,0.8629390835113355
