Class,F1,Precision,Recall,Average Precision
other,0.9737538880748566,0.9491831211787111,0.9996305483717739,0.9997649814376768
behavior-0,0.5649765658287175,0.9895522388059701,0.3953488372093023,0.8084329799860245
