Class,F1,Precision,Recall,Average Precision
attack,0.973648389235978,0.9932350637328207,0.9548192771084337,0.99776669478941
investigation,0.9428908491299568,0.9593856352686823,0.9269536681317667,0.9889442074384478
mount,0.9537353246003023,0.9806093215009434,0.9282950223251198,0.9930690463803913
other,0.9742023405634125,0.9630240226095148,0.9856432111383227,0.9978972624014254
Macro Average,0.9567581876554123,0.9777433401674821,0.9366893225217735,0.9932599828694163
