Class,F1,Precision,Recall,Average Precision
attack,0.9743734159391721,0.9855443993448694,0.9634528367560041,0.9974663828899932
investigation,0.9427356688643806,0.96106340751451,0.9250938788372154,0.9887512616465552
mount,0.9541237638903047,0.9809587030955209,0.9287179147922731,0.9922033641943111
other,0.9742859549285121,0.9626095148374941,0.986249143386623,0.9979038426878184
Macro Average,0.9570776162312858,0.9758555033183001,0.9390882101284976,0.9928070029102866
