Class,F1,Precision,Recall,Average Precision
attack,0.9721162929013749,0.989318521683401,0.9555020632737277,0.997423784010041
investigation,0.9418180236662239,0.9599994543830095,0.9243124688082792,0.9878646248393419
mount,0.952528678814325,0.9762071134092656,0.9299717091030122,0.9910349887440668
other,0.9739257832673097,0.9623331763228137,0.9858010930649245,0.9977196666817081
Macro Average,0.955487665127308,0.9751750298252254,0.9365954137283398,0.9921077991978166
