Class,F1,Precision,Recall,Average Precision
attack,0.975054704595186,0.993030794165316,0.9577178585384916,0.9983466532502663
investigation,0.9440550726007796,0.9631812004033495,0.9256737397401109,0.9889033968541886
mount,0.9617866981503345,0.9816830688893352,0.9426808100289296,0.9947913720242025
other,0.975195231742614,0.9637183663242295,0.9869487463927457,0.998024678918748
Macro Average,0.9602988251154333,0.9792983544860002,0.9420241361025107,0.994013807376219
