Class,F1,Precision,Recall,Average Precision
attack,0.9697162894485177,0.9864879472489461,0.953505380837948,0.9969704952321101
investigation,0.9443981006160165,0.9611271652707711,0.9282414342252566,0.9893076862432794
mount,0.9492699685084454,0.9843258326901383,0.9166252004201912,0.9921279787432522
other,0.9734236935748272,0.9620685839833717,0.9850500489565379,0.9976865500275071
Macro Average,0.9544614528576597,0.977313648403285,0.9327906718277986,0.9928020534062139
