Class,F1,Precision,Recall,Average Precision
attack,0.7141881509305105,0.6779578606158833,0.7545093795093795,0.7712229078425803
investigation,0.8384997139181847,0.9059318689990793,0.7804106112336465,0.9102138445431082
mount,0.8490392381524823,0.9078529825266117,0.7973821620095964,0.9143350756223088
other,0.9327419775632664,0.8958155850663994,0.972843537414966,0.9878348279087907
Macro Average,0.8005757010003925,0.8305809040471915,0.7774340509175408,0.8652572760026658
