Class,F1,Precision,Recall,Average Precision
attack,0.707501922161608,0.6880296232998647,0.7281085154483798,0.7692852589826397
investigation,0.8419108716639158,0.9219085682328148,0.774688085645349,0.9181146549482998
mount,0.844621513944223,0.8925302215079309,0.8015940255420628,0.9046420346004019
other,0.9294383756318397,0.8851656460982886,0.9783729938357305,0.9884512327704555
Macro Average,0.798011435923249,0.8341561376802035,0.7681302088785973,0.8640139828437805
