Class,F1,Precision,Recall,Average Precision
attack,0.7488261725652547,0.6872393661384487,0.8225377107364685,0.8307121928528355
investigation,0.838538520355358,0.9186234855286419,0.7712973468658201,0.9159566984055089
mount,0.8447732335757219,0.8781020622160084,0.813881914635134,0.9138485622349382
other,0.9316680250403176,0.8917187409233118,0.9753646736318499,0.9885082183001049
Macro Average,0.8107126421654449,0.8279883046276998,0.8025723240791409,0.8868391511644275
