Class,F1,Precision,Recall,Average Precision
attack,0.6444444444444445,0.6873777470946957,0.6065590415270586,0.6422271548929168
investigation,0.7242306751894931,0.7151628035320088,0.733531451213472,0.8037919219382479
mount,0.8650990099009901,0.8900097943192948,0.8415447305056492,0.9400179516304166
other,0.9148046882990256,0.9062588654877538,0.9235132158590308,0.9764913270970632
Macro Average,0.7445913765116425,0.764183448315333,0.7272117410820599,0.7953456761538605
