Class,F1,Precision,Recall,Average Precision
attack,0.8424558676584878,0.8399380119548373,0.8449888641425389,0.914321857096928
investigation,0.866126582278481,0.8962903451166689,0.8379269806021814,0.939869954682591
mount,0.9599554823106393,0.9950747659404535,0.9272306292896717,0.9947167170194149
other,0.9650137201097608,0.9441035474592522,0.9868711164562036,0.9965772565835986
Macro Average,0.889512644082536,0.9104343743373199,0.8700488246781307,0.9496361762663114
