Class,F1,Precision,Recall,Average Precision
attack,0.806315535735808,0.7405357538189064,0.8849206349206349,0.9002486256722484
investigation,0.8514279182927028,0.9107167807740674,0.7993867852215238,0.9287506899539905
mount,0.9599433585788153,0.9926343346496872,0.9293369890329013,0.9953248291045821
other,0.9586353681483081,0.9311481303930969,0.9877948000762825,0.9959584621681223
Macro Average,0.8725622708691088,0.881295623080887,0.8712148030583533,0.9414413815769404
