Class,F1,Precision,Recall,Average Precision
attack,0.6248579007199697,0.5899821109123434,0.6641159887233186,0.726652607681963
investigation,0.8689833472739715,0.936606154980945,0.8104677139108543,0.9509529600862646
mount,0.749247743229689,0.7871443624868283,0.7148325358851675,0.8562182813154513
other,0.9591480502842502,0.9324055047014136,0.9874699113001616,0.9962535328474541
Macro Average,0.7476963304078766,0.7712442094600389,0.7298054128397801,0.8446079496945597
