Class,F1,Precision,Recall,Average Precision
attack,0.5895024994049035,0.5698998964445978,0.6105016639960558,0.6118198746724286
investigation,0.708499983194972,0.7270971302428256,0.6908304384872518,0.7981709152117928
mount,0.8619011261691163,0.8845249755142017,0.8404057323655314,0.9375675825544605
other,0.9144420235258982,0.910000945652027,0.9189266615737204,0.975454840743033
Macro Average,0.7199678695896639,0.7271740007338751,0.7139126116162796,0.7825194574795606
