Class,F1,Precision,Recall,Average Precision
attack,0.8204373423044575,0.8182580735355794,0.8226282501756852,0.9026062002401267
investigation,0.8507848568790398,0.9210578927826807,0.7904747898129765,0.9282634686522222
mount,0.8044892954824107,0.9253634193968323,0.7115448782115449,0.9046313442775993
other,0.945258405886319,0.9073248694399424,0.9865021966053575,0.9933758346416119
Macro Average,0.8252371648886361,0.8882264619050307,0.7748826394000689,0.9118336710566494
