Class,F1,Precision,Recall,Average Precision
attack,0.8556979771680352,0.8801112369966011,0.8326025528597876,0.7355327115295195
investigation,0.868370920940556,0.9520517688999108,0.7982118723360017,0.774555274636414
mount,0.879722059111372,0.8787330759079134,0.8807132709547837,0.779773028388814
other,0.9342473981173766,0.8893609448186813,0.9839055614202651,0.9440745270107016
