Class,F1,Precision,Recall,Average Precision
attack,0.9199043062200957,0.9901122669687918,0.858993834331159,0.8507271242759057
investigation,0.9354820366432007,0.9562056806292867,0.9156376157682261,0.888887885815573
mount,0.9367195966639966,0.9716994965540838,0.9041706462909901,0.879949998963528
other,0.9699514302379977,0.9539253217616521,0.9865252226216489,0.9698172325683507
