Class,F1,Precision,Recall,Average Precision
attack,0.8988323030124619,0.9434545267277783,0.858240419750773,0.8110077738063117
investigation,0.8977499808205865,0.9522300151121789,0.8491665284458451,0.8231637703363038
mount,0.9016008537886873,0.9290776675301823,0.8757025707177739,0.817023563207356
other,0.9498112926551104,0.9176729409715517,0.9842824129542159,0.9546129214623493
