Class,F1,Precision,Recall,Average Precision
attack,0.8856989404814217,0.9341847770110207,0.8419977720014853,0.7880910828283682
investigation,0.8908085143403995,0.9522300151121789,0.8368305988598983,0.811417127920255
mount,0.8975396022918773,0.9111393518744807,0.8843398643199393,0.8100517177621319
other,0.9466905441028172,0.9117810771205598,0.9843795990450338,0.9525781906592025
