Class,F1,Precision,Recall,Average Precision
attack,0.8973128123917454,0.9337727881347203,0.8635930653457802,0.8079187360413761
investigation,0.8922177645485526,0.9617158135389623,0.8320872754581358,0.8119018115848441
mount,0.904410345493148,0.9161249327924141,0.8929915670112917,0.8221457401288621
other,0.9462610874863103,0.9078847224273268,0.9880249884617921,0.9544832149893455
