Class,F1,Precision,Recall,Average Precision
attack,0.9102205953183701,0.9732207230404779,0.8548810277752646,0.8326021593614618
investigation,0.9218641229704051,0.9493160770333631,0.8959552369806905,0.8659948922013294
mount,0.9202488554994718,0.9579647099076202,0.8853903144199494,0.8502043509426748
other,0.9635309577181727,0.9440007876013374,0.9838863082952164,0.9637271767325106
