Class,F1,Precision,Recall,Average Precision
attack,0.8310334438083761,0.9820551164281136,0.7202694939154959,0.9477095195857109
investigation,0.8945426270331505,0.9101641625120206,0.8794482813159005,0.964472498213195
mount,0.8955837481933515,0.9742156383201733,0.8286970993818354,0.9750397196551888
other,0.9556293020659569,0.9327461139896374,0.9796635213176824,0.9946642131605989
Macro Average,0.8737199396782928,0.9554783057534358,0.8094716248710773,0.9624072458180315
