Class,F1,Precision,Recall,Average Precision
attack,0.8716854007538108,0.9304991810866624,0.819864474840005,0.9458756295609999
investigation,0.9017590648026499,0.9385771672929895,0.8677204973643724,0.9697443147099876
mount,0.9118923980590788,0.9356439102788066,0.8893169063195298,0.9748557325126717
other,0.9571403978176822,0.9340587219343696,0.9813917272370344,0.9951371873882431
Macro Average,0.8951122878718465,0.9349067528861529,0.8589672928413025,0.9634918922612198
