Class,F1,Precision,Recall,Average Precision
attack,0.2387128349443289,0.13893042797123123,0.8471558836300478,0.533066936451246
investigation,0.864480957259768,0.9322548304154191,0.8058934161886177,0.9289076641471449
mount,0.8741372732632747,0.8805813709733771,0.8677868062250379,0.9462643926463035
other,0.9514960942248267,0.9340587219343696,0.9695969072097739,0.9917601500029869
Macro Average,0.6591103551557905,0.6505888764533424,0.8402787020145678,0.8027463310815648
