Class,F1,Precision,Recall,Average Precision
attack,0.39267590897201154,0.2672505874813074,0.7399447949526814,0.5189674173428074
investigation,0.8698111882307117,0.9290629710209176,0.8176639715724584,0.9310823144653095
mount,0.878377916709371,0.8982950178184613,0.8593248663101605,0.9502481255022572
other,0.952223593773265,0.9338294865756006,0.9713568971768464,0.9921037092082149
Macro Average,0.7136216713040314,0.6982028587735621,0.8056445442784335,0.8000992857701247
