Class,F1,Precision,Recall,Average Precision
attack,0.402523593513739,0.2748700420138147,0.7515576323987538,0.5376139521301176
investigation,0.8703081931147395,0.9281217817122825,0.8192747873307527,0.9307807526332379
mount,0.8771158342930933,0.8780658234924185,0.8761678984799889,0.9476500529835337
other,0.9531045164586877,0.9371895116972837,0.9695693842080471,0.9919987034504916
Macro Average,0.7166492069738571,0.6936858824061719,0.8156667727364985,0.8053482525822965
