Class,F1,Precision,Recall,Average Precision
attack,0.9671351579837261,0.977568895535142,0.9569217900460059,0.9955119648777295
investigation,0.969521813089572,0.9620796191593406,0.9770800432216773,0.9968789860349023
mount,0.9720128985532237,0.9846970861575012,0.9596513330382376,0.9974089388479894
other,0.9873013833233297,0.9891631339299733,0.9854466277283662,0.9994206593271437
Macro Average,0.9695566232088405,0.9747818669506613,0.9645510554353068,0.9965999632535404
