Class,F1,Precision,Recall,Average Precision
attack,0.9671888230313294,0.9760734885708182,0.9584644430459408,0.9961271746427618
investigation,0.9680108875707107,0.9605109703116155,0.9756288491247029,0.9964703702083106
mount,0.9714937286202965,0.9823212913143735,0.9609022556390977,0.9972357103615017
other,0.9862567290639159,0.9883875019626315,0.9841351234733886,0.9993172455619803
Macro Average,0.9688978130741122,0.9729685833989358,0.9649985159365805,0.996611085070858
